time,dim_0,y,x,spatial_ref,coastal,blue,green,red,rededge1,rededge2,rededge3,nir,nir08,nir09,swir16,swir22,scl,aot,wvp,geometry,es_incendio
2022-12-09 14:52:05.070,98,6326415.0,302145.0,32719,420,388,558,675,916,1331,1494,1607,1724,1955,2147,1459,5,125,1084,POINT (302145 6326415),1
2022-12-09 14:52:05.070,99,6325695.0,304305.0,32719,356,429,663,921,1259,1803,2030,2158,2221,2317,2293,1492,5,126,1364,POINT (304305 6325695),0
2022-12-14 14:52:02.571,0,6327645.0,299625.0,32719,481,540,747,820,1248,2024,2306,2468,2601,2679,2529,1669,4,112,1306,POINT (299625 6327645),0
2022-12-14 14:52:02.571,1,6323535.0,299985.0,32719,449,650,873,1237,1567,1915,2167,2333,2489,2455,3001,1948,5,112,1254,POINT (299985 6323535),0
2022-12-14 14:52:02.571,2,6324855.0,298305.0,32719,368,431,549,569,860,1686,1945,2053,2266,2463,2007,1262,4,112,1212,POINT (298305 6324855),0
2022-12-14 14:52:02.571,3,6326835.0,300195.0,32719,616,709,952,1263,1626,2149,2411,2499,2563,2506,3072,2154,5,139,1153,POINT (300195 6326835),0
2022-12-14 14:52:02.571,4,6322815.0,299055.0,32719,518,715,948,1374,1638,1913,2147,2364,2483,2657,3308,2110,5,112,1137,POINT (299055 6322815),0
2022-12-14 14:52:02.571,5,6323715.0,303975.0,32719,488,611,813,1142,1415,1750,1931,2160,2271,2405,3020,2155,5,133,918,POINT (303975 6323715),1
2022-12-14 14:52:02.571,6,6327225.0,302835.0,32719,538,711,983,1338,1784,2163,2363,2606,2683,2643,3477,2432,5,143,1188,POINT (302835 6327225),0
2022-12-14 14:52:02.571,7,6324705.0,299505.0,32719,437,541,675,792,1081,1480,1683,1788,1871,2009,2484,1750,5,110,1203,POINT (299505 6324705),1
2022-12-14 14:52:02.571,8,6323625.0,298545.0,32719,531,643,913,1360,1638,2018,2283,2514,2619,2849,3207,2030,5,112,1128,POINT (298545 6323625),1
2022-12-14 14:52:02.571,9,6325485.0,304605.0,32719,477,845,1123,1600,1856,2650,3045,3398,3421,3203,3316,2124,5,141,1201,POINT (304605 6325485),0
2022-12-14 14:52:02.571,10,6327345.0,300345.0,32719,580,606,791,975,1291,1839,2067,2167,2259,2179,2605,1822,5,139,1219,POINT (300345 6327345),0
2022-12-14 14:52:02.571,11,6322665.0,301815.0,32719,462,574,750,1147,1381,1636,1812,1991,2055,2143,2879,2065,5,132,888,POINT (301815 6322665),0
2022-12-14 14:52:02.571,12,6327525.0,303465.0,32719,455,605,808,1115,1422,1752,1902,2047,2139,2129,2969,2145,5,142,1194,POINT (303465 6327525),0
2022-12-14 14:52:02.571,13,6325035.0,298935.0,32719,665,770,962,1241,1602,2121,2332,2362,2582,2577,3288,2335,5,108,1128,POINT (298935 6325035),0
2022-12-14 14:52:02.571,14,6322215.0,299625.0,32719,451,635,872,1328,1657,1905,2069,2237,2324,2308,3010,2176,5,109,1140,POINT (299625 6322215),0
2022-12-14 14:52:02.571,15,6323535.0,304725.0,32719,407,630,869,1269,1549,1838,1990,2177,2268,2215,2924,2047,5,132,898,POINT (304725 6323535),0
2022-12-14 14:52:02.571,16,6326265.0,299445.0,32719,466,548,758,1082,1446,1836,2079,2171,2355,2477,3111,2186,5,109,1054,POINT (299445 6326265),0
2022-12-14 14:52:02.571,17,6327195.0,304305.0,32719,502,693,922,1290,1576,1889,2118,2368,2448,2416,2851,1948,5,140,1190,POINT (304305 6327195),1
2022-12-14 14:52:02.571,18,6324885.0,302745.0,32719,439,662,868,1224,1445,1745,1980,2138,2192,2053,2794,1967,5,138,1001,POINT (302745 6324885),1
2022-12-14 14:52:02.571,19,6322395.0,301635.0,32719,537,693,810,980,1255,1615,1782,1932,2046,1982,2357,1738,2,133,835,POINT (301635 6322395),0
2022-12-14 14:52:02.571,20,6323475.0,299325.0,32719,486,706,944,1331,1636,1972,2207,2424,2546,2472,3346,2305,5,113,1156,POINT (299325 6323475),1
2022-12-14 14:52:02.571,21,6324675.0,300585.0,32719,516,659,874,1201,1571,1898,2148,2351,2524,2553,3365,2166,5,145,1153,POINT (300585 6324675),1
2022-12-14 14:52:02.571,22,6326715.0,300465.0,32719,779,1084,1428,1931,2132,2427,2507,2583,2582,2240,3947,2769,5,138,1232,POINT (300465 6326715),1
2022-12-14 14:52:02.571,23,6327285.0,300855.0,32719,509,694,986,1553,2144,2208,2241,2306,2315,2283,3338,2480,5,139,1299,POINT (300855 6327285),1
2022-12-14 14:52:02.571,24,6325935.0,299205.0,32719,528,606,844,1257,1607,2157,2406,2512,2659,2767,3216,2386,5,109,1126,POINT (299205 6325935),0
2022-12-14 14:52:02.571,25,6322215.0,298575.0,32719,678,889,1173,1621,2072,2573,2848,2967,3136,3124,3490,2443,5,113,1271,POINT (298575 6322215),0
2022-12-14 14:52:02.571,26,6326565.0,304905.0,32719,466,520,614,746,1000,1409,1571,1728,1794,2087,2191,1581,5,138,869,POINT (304905 6326565),0
2022-12-14 14:52:02.571,27,6326655.0,298785.0,32719,453,616,782,1124,1320,1616,1847,2089,2257,2217,3541,2157,5,111,1100,POINT (298785 6326655),0
2022-12-14 14:52:02.571,28,6326325.0,300045.0,32719,423,567,814,1166,1511,1950,2139,2240,2334,2159,3051,2365,5,139,1200,POINT (300045 6326325),0
2022-12-14 14:52:02.571,29,6326415.0,304815.0,32719,419,496,691,717,1160,1859,2103,2264,2307,2493,2288,1513,4,141,1046,POINT (304815 6326415),0
2022-12-14 14:52:02.571,30,6326985.0,303165.0,32719,511,659,807,890,1207,1795,1967,2093,2145,2297,2531,1753,5,142,1016,POINT (303165 6326985),0
2022-12-14 14:52:02.571,31,6324645.0,302895.0,32719,472,600,760,985,1278,1774,2055,2214,2298,2204,2540,1686,5,137,997,POINT (302895 6324645),1
2022-12-14 14:52:02.571,32,6322215.0,300975.0,32719,565,880,1094,1410,1688,2150,2319,2510,2593,2501,2703,1982,5,139,1091,POINT (300975 6322215),0
2022-12-14 14:52:02.571,33,6322935.0,301665.0,32719,517,699,945,1343,1614,2035,2207,2340,2412,2360,3053,2366,5,134,1106,POINT (301665 6322935),0
2022-12-14 14:52:02.571,34,6326145.0,304275.0,32719,306,299,436,380,709,1808,2183,2328,2445,2479,1539,863,4,142,1137,POINT (304275 6326145),0
2022-12-14 14:52:02.571,35,6325365.0,298125.0,32719,608,836,1152,1809,2089,2409,2514,2689,2711,2795,4039,3034,5,109,1234,POINT (298125 6325365),0
2022-12-14 14:52:02.571,36,6324675.0,303135.0,32719,422,546,702,999,1217,1474,1668,1839,1921,2116,2684,1835,5,136,854,POINT (303135 6324675),1
2022-12-14 14:52:02.571,37,6324015.0,303345.0,32719,566,686,946,1351,1647,1955,2153,2314,2468,2701,3393,2442,5,136,959,POINT (303345 6324015),0
2022-12-14 14:52:02.571,38,6327435.0,299355.0,32719,694,619,825,1064,1273,1834,2116,2379,2486,2839,2810,1820,5,112,1129,POINT (299355 6327435),0
2022-12-14 14:52:02.571,39,6327435.0,304065.0,32719,481,681,929,1495,1860,2083,2401,2760,3006,2772,3876,2325,5,143,1209,POINT (304065 6327435),0
2022-12-14 14:52:02.571,40,6326715.0,300615.0,32719,505,528,706,803,1170,1585,1757,1840,1904,1915,2529,1858,5,139,1093,POINT (300615 6326715),1
2022-12-14 14:52:02.571,41,6322215.0,301935.0,32719,428,542,653,780,1084,1565,1789,1919,2016,1996,2337,1694,5,135,905,POINT (301935 6322215),0
2022-12-14 14:52:02.571,42,6323775.0,300735.0,32719,535,750,1001,1452,1784,2164,2398,2661,2724,2702,2794,1929,5,143,1145,POINT (300735 6323775),0
2022-12-14 14:52:02.571,43,6326985.0,300345.0,32719,600,654,900,1301,1645,1914,2063,2059,2103,2363,3475,2590,5,139,1117,POINT (300345 6326985),0
2022-12-14 14:52:02.571,44,6322335.0,303165.0,32719,602,745,911,1092,1451,1933,2158,2234,2361,2410,2573,1919,5,126,867,POINT (303165 6322335),0
2022-12-14 14:52:02.571,45,6324825.0,303165.0,32719,478,607,799,1161,1409,1678,1851,2063,2174,2298,2839,1945,5,138,904,POINT (303165 6324825),1
2022-12-14 14:52:02.571,46,6323205.0,299625.0,32719,527,717,1002,1409,1709,2124,2379,2566,2659,2573,3028,2034,5,112,1232,POINT (299625 6323205),1
2022-12-14 14:52:02.571,47,6326085.0,303945.0,32719,679,817,1019,1481,1989,2444,2600,2700,2976,3131,3315,2216,5,143,1188,POINT (303945 6326085),0
2022-12-14 14:52:02.571,48,6324495.0,298425.0,32719,496,834,1137,1515,1871,2484,2872,3000,3166,2699,3102,2082,5,113,1438,POINT (298425 6324495),0
2022-12-14 14:52:02.571,49,6326505.0,299655.0,32719,558,646,898,1111,1614,2339,2633,2761,2870,2933,3066,2279,5,109,1198,POINT (299655 6326505),0
2022-12-14 14:52:02.571,50,6327435.0,304995.0,32719,413,506,662,891,1191,1566,1669,1819,1967,2132,2572,1746,5,137,1011,POINT (304995 6327435),0
2022-12-14 14:52:02.571,51,6326745.0,303105.0,32719,520,670,829,1020,1341,1895,2155,2296,2339,2360,2664,1747,5,143,1070,POINT (303105 6326745),0
2022-12-14 14:52:02.571,52,6323055.0,304725.0,32719,494,619,806,1139,1365,1646,1798,1984,2086,2117,2786,2014,5,128,795,POINT (304725 6323055),1
2022-12-14 14:52:02.571,53,6326625.0,299415.0,32719,462,664,914,1315,1642,2193,2511,2664,2739,2716,3049,2188,5,110,1228,POINT (299415 6326625),0
2022-12-14 14:52:02.571,54,6324105.0,303435.0,32719,487,605,811,1094,1440,1957,2263,2450,2666,2702,3297,2186,5,136,1025,POINT (303435 6324105),0
2022-12-14 14:52:02.571,55,6326205.0,302685.0,32719,516,599,791,1071,1339,1616,1739,1820,1865,2059,3130,2264,5,140,1118,POINT (302685 6326205),1
2022-12-14 14:52:02.571,56,6326085.0,300465.0,32719,612,1148,1881,2779,2892,3326,3446,3525,3278,2253,4295,3257,5,140,1401,POINT (300465 6326085),1
2022-12-14 14:52:02.571,57,6325695.0,301545.0,32719,392,495,604,613,887,1500,1734,1803,1877,1843,2069,1417,5,141,1056,POINT (301545 6325695),1
2022-12-14 14:52:02.571,58,6327105.0,298395.0,32719,512,626,815,1159,1522,1730,1992,2222,2397,2412,3743,2464,5,112,1187,POINT (298395 6327105),0
2022-12-14 14:52:02.571,59,6324825.0,301275.0,32719,427,630,813,1042,1298,1701,1944,2213,2313,2218,2462,1646,5,142,1243,POINT (301275 6324825),1
2022-12-14 14:52:02.571,60,6325575.0,298515.0,32719,601,610,833,1004,1439,2155,2436,2573,2667,2652,2836,1931,5,108,1118,POINT (298515 6325575),0
2022-12-14 14:52:02.571,61,6324165.0,304425.0,32719,541,668,880,1246,1510,1810,1989,2202,2271,2395,2708,1876,5,134,877,POINT (304425 6324165),0
2022-12-14 14:52:02.571,62,6327135.0,301995.0,32719,746,905,1237,1858,2323,2669,2795,3020,3148,3197,4251,3004,5,144,1252,POINT (301995 6327135),0
2022-12-14 14:52:02.571,63,6327345.0,300045.0,32719,447,650,843,1138,1427,1869,2083,2154,2203,2253,3167,2252,5,139,1228,POINT (300045 6327345),0
2022-12-14 14:52:02.571,64,6326955.0,298035.0,32719,502,570,743,933,1385,1821,2091,2286,2426,2347,3123,2049,5,112,1235,POINT (298035 6326955),0
2022-12-14 14:52:02.571,65,6322395.0,298485.0,32719,457,740,995,1144,1365,2062,2332,2450,2514,2547,2132,1380,5,114,1226,POINT (298485 6322395),0
2022-12-14 14:52:02.571,66,6326475.0,305055.0,32719,362,314,448,368,806,1734,2079,2166,2214,2251,1790,1117,4,140,1033,POINT (305055 6326475),0
2022-12-14 14:52:02.571,67,6323895.0,299535.0,32719,366,413,608,588,1002,2292,2670,2917,2978,2750,1902,1138,4,113,1333,POINT (299535 6323895),1
2022-12-14 14:52:02.571,68,6324585.0,300075.0,32719,567,562,769,997,1350,1820,2097,2310,2478,2467,3213,2050,5,145,1166,POINT (300075 6324585),1
2022-12-14 14:52:02.571,69,6322785.0,299805.0,32719,459,576,758,1000,1307,1641,1873,1972,2128,2289,2551,1691,5,111,1102,POINT (299805 6322785),0
2022-12-14 14:52:02.571,70,6322155.0,299355.0,32719,452,510,666,750,1085,1624,1784,1924,2056,1990,2415,1675,5,109,1076,POINT (299355 6322155),0
2022-12-14 14:52:02.571,71,6322755.0,300915.0,32719,457,645,847,1236,1526,1862,2068,2318,2440,2259,3026,2006,5,140,1076,POINT (300915 6322755),0
2022-12-14 14:52:02.571,72,6324735.0,305025.0,32719,404,626,881,1230,1560,2012,2258,2589,2739,2539,2987,1861,5,139,1021,POINT (305025 6324735),0
2022-12-14 14:52:02.571,73,6324555.0,301245.0,32719,497,619,769,895,1165,1729,1932,2102,2199,2191,2547,1759,5,141,1067,POINT (301245 6324555),1
2022-12-14 14:52:02.571,74,6323775.0,299865.0,32719,488,595,810,1084,1450,1830,2057,2218,2401,2619,2949,2011,5,112,1104,POINT (299865 6323775),1
2022-12-14 14:52:02.571,75,6327345.0,299115.0,32719,553,666,918,1084,1467,1997,2370,2579,2606,2578,2827,1949,5,112,1302,POINT (299115 6327345),0
2022-12-14 14:52:02.571,76,6326565.0,303045.0,32719,473,756,981,1343,1634,1965,2114,2270,2343,2384,2790,1950,5,143,1272,POINT (303045 6326565),1
2022-12-14 14:52:02.571,77,6322875.0,300735.0,32719,501,596,728,947,1213,1506,1712,1848,1925,1978,2603,1896,5,141,1019,POINT (300735 6322875),0
2022-12-14 14:52:02.571,78,6325425.0,299595.0,32719,782,832,1135,1571,2003,2302,2391,2317,2463,2574,3710,2839,5,107,1176,POINT (299595 6325425),1
2022-12-14 14:52:02.571,79,6326235.0,297975.0,32719,521,719,975,1384,1625,2022,2321,2505,2642,2572,3258,2141,5,111,1211,POINT (297975 6326235),0
2022-12-14 14:52:02.571,80,6323895.0,298305.0,32719,458,594,811,1194,1439,1783,1998,2148,2301,2414,2845,1840,5,113,1105,POINT (298305 6323895),1
2022-12-14 14:52:02.571,81,6324345.0,298815.0,32719,559,692,920,1231,1596,2000,2249,2414,2491,2347,3081,2076,5,111,1235,POINT (298815 6324345),1
2022-12-14 14:52:02.571,82,6326295.0,298965.0,32719,463,492,631,772,993,1289,1482,1590,1733,2110,2276,1562,5,110,974,POINT (298965 6326295),0
2022-12-14 14:52:02.571,83,6326835.0,303525.0,32719,442,655,842,1196,1423,1769,1991,2162,2300,2279,2859,1971,5,141,1115,POINT (303525 6326835),1
2022-12-14 14:52:02.571,84,6322635.0,304485.0,32719,483,580,766,953,1185,1592,1808,1845,1955,2252,2242,1672,5,128,821,POINT (304485 6322635),1
2022-12-14 14:52:02.571,85,6327525.0,303645.0,32719,467,611,780,1068,1290,1576,1713,1919,1939,2102,2881,2083,5,142,1097,POINT (303645 6327525),1
2022-12-14 14:52:02.571,86,6327045.0,300615.0,32719,444,514,660,805,1060,1505,1645,1775,1906,2075,2597,1838,5,141,1113,POINT (300615 6327045),1
2022-12-14 14:52:02.571,87,6322995.0,300345.0,32719,502,658,913,1463,1797,2019,2212,2418,2553,2569,3685,2556,5,143,1196,POINT (300345 6322995),0
2022-12-14 14:52:02.571,88,6322545.0,300825.0,32719,463,609,839,1228,1482,1720,1891,2102,2206,2289,2855,1914,5,140,906,POINT (300825 6322545),0
2022-12-14 14:52:02.571,89,6326925.0,304815.0,32719,353,388,505,524,811,1405,1529,1658,1710,1630,1951,1385,4,135,976,POINT (304815 6326925),0
2022-12-14 14:52:02.571,90,6325215.0,304035.0,32719,606,899,1199,1704,2039,2393,2575,2954,3019,2740,4059,2756,5,140,1059,POINT (304035 6325215),0
2022-12-14 14:52:02.571,91,6325785.0,298815.0,32719,581,917,1353,1970,2226,2564,2756,2940,2859,2815,4169,3012,5,108,1161,POINT (298815 6325785),0
2022-12-14 14:52:02.571,92,6323235.0,302205.0,32719,532,675,824,1037,1379,1836,2060,2192,2317,2310,2845,2043,5,132,927,POINT (302205 6323235),0
2022-12-14 14:52:02.571,93,6322995.0,300345.0,32719,502,658,913,1463,1797,2019,2212,2418,2553,2569,3685,2556,5,143,1196,POINT (300345 6322995),0
2022-12-14 14:52:02.571,94,6322335.0,304095.0,32719,586,856,1090,1303,1618,2207,2431,2600,2577,2489,2902,2221,5,126,884,POINT (304095 6322335),0
2022-12-14 14:52:02.571,95,6324435.0,299175.0,32719,417,548,726,905,1203,1639,1810,1982,2069,2210,2608,1722,5,110,1069,POINT (299175 6324435),1
2022-12-14 14:52:02.571,96,6323535.0,299955.0,32719,449,519,729,847,1203,1805,2082,2222,2344,2455,2616,1669,5,112,1186,POINT (299955 6323535),0
2022-12-14 14:52:02.571,97,6327285.0,303555.0,32719,387,546,739,1047,1299,1600,1774,1880,1960,1979,2669,1764,5,141,1051,POINT (303555 6327285),1
2022-12-14 14:52:02.571,98,6326415.0,302145.0,32719,496,515,622,737,988,1341,1527,1662,1711,1962,2110,1508,5,141,941,POINT (302145 6326415),1
2022-12-14 14:52:02.571,99,6325695.0,304305.0,32719,394,533,721,982,1250,1896,2174,2218,2266,2341,2344,1560,5,142,1087,POINT (304305 6325695),0
2022-12-19 14:52:03.228,0,6327645.0,299625.0,32719,474,477,755,857,1290,2107,2354,2439,2595,2638,2728,1673,4,112,1326,POINT (299625 6327645),0
2022-12-19 14:52:03.228,1,6323535.0,299985.0,32719,410,571,831,1164,1520,1863,2106,2272,2477,2444,2776,1839,5,112,1302,POINT (299985 6323535),0
2022-12-19 14:52:03.228,2,6324855.0,298305.0,32719,319,346,500,538,855,1661,1942,1982,2164,2439,1987,1249,4,112,1148,POINT (298305 6324855),0
2022-12-19 14:52:03.228,3,6326835.0,300195.0,32719,570,589,912,1200,1542,2113,2298,2488,2538,2505,2960,2148,5,128,1204,POINT (300195 6326835),0
2022-12-19 14:52:03.228,4,6322815.0,299055.0,32719,475,616,910,1346,1644,1918,2123,2361,2548,2716,3272,1979,5,112,1244,POINT (299055 6322815),0
2022-12-19 14:52:03.228,5,6323715.0,303975.0,32719,830,958,1093,1282,1449,1490,1583,1704,1730,1722,2473,2429,5,123,1128,POINT (303975 6323715),1
2022-12-19 14:52:03.228,6,6327225.0,302835.0,32719,531,598,929,1285,1674,2057,2274,2507,2702,2643,3181,2149,5,132,1250,POINT (302835 6327225),0
2022-12-19 14:52:03.228,7,6324705.0,299505.0,32719,667,760,891,1077,1181,1238,1254,1285,1350,1344,2429,2974,5,110,1284,POINT (299505 6324705),1
2022-12-19 14:52:03.228,8,6323625.0,298545.0,32719,791,973,1091,1214,1257,1314,1342,1391,1439,1737,2012,2166,5,112,1183,POINT (298545 6323625),1
2022-12-19 14:52:03.228,9,6325485.0,304605.0,32719,499,767,1100,1471,1961,2649,2988,3263,3461,3191,3111,1979,5,131,1326,POINT (304605 6325485),0
2022-12-19 14:52:03.228,10,6327345.0,300345.0,32719,563,542,755,949,1321,1867,2064,2129,2236,2165,2654,1828,5,127,1258,POINT (300345 6327345),0
2022-12-19 14:52:03.228,11,6322665.0,301815.0,32719,458,506,738,1141,1403,1643,1812,1967,2073,2174,2880,1996,5,122,941,POINT (301815 6322665),0
2022-12-19 14:52:03.228,12,6327525.0,303465.0,32719,450,540,775,1087,1385,1753,1890,1995,2152,2106,2902,2069,5,131,1294,POINT (303465 6327525),0
2022-12-19 14:52:03.228,13,6325035.0,298935.0,32719,665,669,925,1244,1575,1918,2088,2184,2325,1999,3087,2446,5,108,1200,POINT (298935 6325035),0
2022-12-19 14:52:03.228,14,6322215.0,299625.0,32719,421,570,865,1299,1628,1909,2044,2206,2293,2291,2988,2114,5,109,1213,POINT (299625 6322215),0
2022-12-19 14:52:03.228,15,6323535.0,304725.0,32719,421,590,862,1266,1561,1812,2014,2159,2295,2254,2876,1965,5,122,995,POINT (304725 6323535),0
2022-12-19 14:52:03.228,16,6326265.0,299445.0,32719,442,492,742,1074,1429,1838,2106,2181,2338,2470,3193,2082,5,109,1111,POINT (299445 6326265),0
2022-12-19 14:52:03.228,17,6327195.0,304305.0,32719,796,975,1078,1262,1434,1456,1504,1564,1645,1726,2324,2290,5,130,1226,POINT (304305 6327195),1
2022-12-19 14:52:03.228,18,6324885.0,302745.0,32719,459,604,853,1184,1415,1754,1938,2055,2205,1990,2685,2001,5,128,1147,POINT (302745 6324885),1
2022-12-19 14:52:03.228,19,6322395.0,301635.0,32719,535,572,768,951,1233,1582,1804,1896,1961,2013,2158,1597,2,123,840,POINT (301635 6322395),0
2022-12-19 14:52:03.228,20,6323475.0,299325.0,32719,626,1004,1151,1401,1527,1613,1701,1755,1806,1622,2731,2690,5,113,1336,POINT (299325 6323475),1
2022-12-19 14:52:03.228,21,6324675.0,300585.0,32719,849,929,978,1153,1249,1286,1298,1336,1395,1453,2114,2203,5,134,1237,POINT (300585 6324675),1
2022-12-19 14:52:03.228,22,6326715.0,300465.0,32719,685,963,1318,1789,1950,2208,2137,2191,2080,1778,3667,2841,5,127,1421,POINT (300465 6326715),1
2022-12-19 14:52:03.228,23,6327285.0,300855.0,32719,558,635,888,1457,1668,1698,1769,1723,1689,1589,2812,2682,5,128,1301,POINT (300855 6327285),1
2022-12-19 14:52:03.228,24,6325935.0,299205.0,32719,503,502,806,1217,1649,2158,2366,2522,2620,2759,3176,2208,5,109,1114,POINT (299205 6325935),0
2022-12-19 14:52:03.228,25,6322215.0,298575.0,32719,654,783,1145,1639,2135,2486,2718,2944,3134,3128,3523,2263,5,113,1396,POINT (298575 6322215),0
2022-12-19 14:52:03.228,26,6326565.0,304905.0,32719,448,435,583,742,990,1395,1568,1659,1817,2064,2188,1526,5,128,967,POINT (304905 6326565),0
2022-12-19 14:52:03.228,27,6326655.0,298785.0,32719,433,555,757,1127,1371,1662,1899,2062,2274,2238,3518,2089,5,111,1132,POINT (298785 6326655),0
2022-12-19 14:52:03.228,28,6326325.0,300045.0,32719,405,506,764,1138,1481,1929,2108,2201,2272,2185,3045,2272,5,128,1249,POINT (300045 6326325),0
2022-12-19 14:52:03.228,29,6326415.0,304815.0,32719,401,430,691,732,1186,1846,2084,2192,2309,2508,2236,1449,4,130,1153,POINT (304815 6326415),0
2022-12-19 14:52:03.228,30,6326985.0,303165.0,32719,482,575,750,845,1181,1695,1948,2006,2178,2269,2470,1684,5,131,1090,POINT (303165 6326985),0
2022-12-19 14:52:03.228,31,6324645.0,302895.0,32719,772,907,985,1117,1203,1206,1271,1381,1387,1264,1985,1987,2,126,840,POINT (302895 6324645),1
2022-12-19 14:52:03.228,32,6322215.0,300975.0,32719,567,784,1051,1386,1699,2096,2344,2539,2559,2526,2629,1878,5,129,1192,POINT (300975 6322215),0
2022-12-19 14:52:03.228,33,6322935.0,301665.0,32719,526,661,953,1357,1665,2038,2192,2319,2429,2382,3106,2307,5,124,1149,POINT (301665 6322935),0
2022-12-19 14:52:03.228,34,6326145.0,304275.0,32719,299,226,417,359,743,1771,2119,2261,2329,2447,1524,832,4,131,1194,POINT (304275 6326145),0
2022-12-19 14:52:03.228,35,6325365.0,298125.0,32719,581,699,1084,1644,2045,2277,2412,2553,2637,2776,3863,2705,5,109,1221,POINT (298125 6325365),0
2022-12-19 14:52:03.228,36,6324675.0,303135.0,32719,1039,1303,1384,1473,1563,1535,1546,1598,1601,1475,2227,2502,5,126,1208,POINT (303135 6324675),1
2022-12-19 14:52:03.228,37,6324015.0,303345.0,32719,564,640,928,1345,1673,1953,2146,2301,2467,2688,3415,2360,5,125,1010,POINT (303345 6324015),0
2022-12-19 14:52:03.228,38,6327435.0,299355.0,32719,643,541,797,1031,1235,1883,2118,2306,2456,2858,2867,1770,5,112,1166,POINT (299355 6327435),0
2022-12-19 14:52:03.228,39,6327435.0,304065.0,32719,504,610,912,1473,1798,2088,2396,2730,2956,2783,3688,2229,5,132,1310,POINT (304065 6327435),0
2022-12-19 14:52:03.228,40,6326715.0,300615.0,32719,602,556,622,798,910,921,1004,1007,1115,1057,2350,2738,5,129,1096,POINT (300615 6326715),1
2022-12-19 14:52:03.228,41,6322215.0,301935.0,32719,433,440,653,766,1106,1646,1799,1919,2003,2007,2338,1607,5,125,975,POINT (301935 6322215),0
2022-12-19 14:52:03.228,42,6323775.0,300735.0,32719,567,667,976,1448,1798,2170,2422,2598,2752,2722,2739,1869,5,132,1193,POINT (300735 6323775),0
2022-12-19 14:52:03.228,43,6326985.0,300345.0,32719,590,592,881,1276,1619,1920,2012,2015,2089,2337,3415,2495,5,129,1258,POINT (300345 6326985),0
2022-12-19 14:52:03.228,44,6322335.0,303165.0,32719,591,656,909,1076,1451,1914,2144,2217,2380,2401,2498,1849,5,114,920,POINT (303165 6322335),0
2022-12-19 14:52:03.228,45,6324825.0,303165.0,32719,939,914,1012,1160,1230,1208,1265,1328,1369,1359,2154,2448,5,127,1045,POINT (303165 6324825),1
2022-12-19 14:52:03.228,46,6323205.0,299625.0,32719,789,773,963,1266,1368,1469,1566,1655,1720,1668,3169,3098,5,112,1256,POINT (299625 6323205),1
2022-12-19 14:52:03.228,47,6326085.0,303945.0,32719,645,720,1041,1482,1935,2373,2690,2671,3042,3095,3280,2319,5,132,1298,POINT (303945 6326085),0
